-0.23348	-0.460137
0.00442377	-0.310729
-0.0522067	-0.281333
-0.145283	-0.209046
-0.145488	-0.20556
-0.124974	-0.147434
0.0912509	-0.0840527
-0.215784	-0.0305893
0.096689	-0.0133556
-0.366647	0.0602448
0.0385756	0.101698
-0.0374283	0.0205812
-0.0670083	-0.282004
-0.139052	-0.277814
-0.133863	-0.222394
-0.145115	-0.207222
-0.134504	-0.195199
-0.108406	-0.19363
-0.12527	-0.147399
0.0595015	-0.0827126
0.0947329	-0.0673051
0.0934471	-0.0511057
0.101565	-0.0386797
-0.246246	-0.0314121
-0.215333	-0.0308982
-0.123055	-0.02214
0.0330608	-0.0114211
0.0555098	-0.00200343
0.126092	0.00387067
-0.202153	0.0359102
-0.351741	0.060742
-0.176494	-0.314338
-0.233589	-0.305665
-0.0648063	-0.281882
-0.139664	-0.277855
-0.109701	-0.219318
0.1165	-0.0696843
0.0948113	-0.0263168
-0.124544	-0.0219026
0.121689	0.0376056
-0.129615	-0.220751
-0.131857	-0.196136
0.0328302	-0.136583
-0.233007	-0.0297983
-0.126102	-0.0220358
-0.170987	-0.313859
-0.141643	-0.278926
-0.11472	-0.199593
-0.166942	-0.28591
