-0.173724	-0.312209
-0.0675908	-0.282089
-0.0522067	-0.281333
-0.145283	-0.209046
0.100584	-0.129841
0.115904	-0.0855352
0.0912509	-0.0840527
0.116369	-0.0714427
0.0945262	-0.0503159
-0.230676	-0.0338527
-0.238481	-0.0315014
-0.215784	-0.0305893
-0.179179	-0.314843
-0.162445	-0.313515
0.0961615	-0.297889
-0.0670083	-0.282004
-0.0525216	-0.28137
0.128195	-0.269045
0.024418	-0.255711
-0.133863	-0.222394
-0.145115	-0.207222
-0.134504	-0.195199
0.10146	-0.158629
-0.12527	-0.147399
0.100956	-0.129709
0.0505549	-0.119708
0.116488	-0.0861446
0.0947329	-0.0673051
0.0934471	-0.0511057
0.101565	-0.0386797
-0.123055	-0.02214
-0.176494	-0.314338
-0.0648063	-0.281882
-0.139664	-0.277855
0.120947	-0.272073
0.0345511	-0.255738
-0.143834	-0.207121
-0.12621	-0.147425
0.0709291	-0.138468
0.101704	-0.128783
0.0694847	-0.109697
0.118334	-0.0879619
0.089298	-0.0862386
0.1165	-0.0696843
-0.234974	-0.0318404
-0.124544	-0.0219026
0.109584	0.0177832
-0.237032	-0.301879
-0.178808	-0.29162
-0.175142	-0.290565
0.0302823	-0.25551
-0.129615	-0.220751
-0.111491	-0.217828
0.115294	-0.0677852
-0.126102	-0.0220358
-0.170987	-0.313859
-0.0600352	-0.281588
-0.141643	-0.278926
0.03032	-0.255635
0.0379916	-0.13523
-0.11472	-0.199593
-0.145404	-0.280082
