0.0482194	-0.293454
0.154976	-0.270545
0.171706	-0.27106
0.113172	-0.205982
0.0738427	-0.188078
0.335371	-0.120027
0.352101	-0.071629
0.326823	-0.0701622
0.411919	-0.0613195
0.352502	-0.057821
0.330018	-0.0331599
-0.00874442	-0.0130861
-0.0162474	-0.0106817
0.00573719	-0.0100609
0.331014	-0.00326872
0.0992111	-0.339573
0.0426933	-0.295291
0.250107	-0.300781
0.155618	-0.270564
0.252593	-0.249698
0.26596	-0.250521
0.0858059	-0.206277
0.0742664	-0.190352
0.0851699	-0.178172
0.112151	-0.177571
0.336657	-0.150115
0.0947295	-0.13049
0.300982	-0.127839
0.336138	-0.119058
0.281025	-0.107301
0.352656	-0.0724537
0.291378	-0.068698
0.343213	-0.0579444
0.329016	-0.0515677
0.329194	-0.0340555
0.336839	-0.0222815
-0.0236098	-0.0102602
-0.0158845	-0.0106739
0.00635809	-0.0104245
0.0978539	-0.00342011
0.25622	0.0342295
-0.137744	0.0750448
-0.137032	0.0817243
0.157694	-0.270654
0.360321	-0.27243
0.263948	-0.25038
0.110754	-0.204404
0.0756991	-0.190185
0.0938374	-0.130487
0.303108	-0.12756
0.336663	-0.118175
0.302444	-0.0960447
0.354733	-0.0743561
0.323634	-0.0726606
0.353149	-0.0560977
0.326501	-0.0364475
0.0960602	-0.0028621
0.262724	0.0131304
-0.122899	0.0778965
0.0224657	-0.271166
0.0424053	-0.267311
0.257912	-0.249669
0.0901936	-0.204734
0.259579	-0.209397
0.302275	-0.0985301
0.284802	-0.0724859
0.351337	-0.0538642
0.0945289	-0.00304288
0.0505484	-0.295017
0.0783888	-0.262633
0.258843	-0.250036
0.26489	-0.124342
0.308139	-0.0646814
0.320858	0.0315872
0.105902	-0.183387
0.0322675	-0.272088
0.0747959	-0.263426
0.100305	-0.191819
