0.00442377	-0.310729
-0.145283	-0.209046
-0.145488	-0.20556
-0.124974	-0.147434
-0.230676	-0.0338527
-0.238481	-0.0315014
-0.215784	-0.0305893
-0.179179	-0.314843
-0.139052	-0.277814
0.024418	-0.255711
-0.133863	-0.222394
-0.145115	-0.207222
-0.12527	-0.147399
-0.230525	-0.0336239
-0.246246	-0.0314121
-0.215333	-0.0308982
-0.123055	-0.02214
-0.367224	0.0532942
-0.366566	0.0592824
-0.176494	-0.314338
-0.139664	-0.277855
-0.12621	-0.147425
-0.351467	0.0555102
-0.129615	-0.220751
-0.142597	-0.206972
-0.131857	-0.196136
-0.233007	-0.0297983
-0.126102	-0.0220358
-0.170987	-0.313859
-0.141643	-0.278926
-0.11472	-0.199593
-0.120331	-0.207856
