-0.125004	-0.354553
-0.173724	-0.312209
-0.0675908	-0.282089
-0.0522067	-0.281333
0.037582	-0.255819
0.263372	-0.234869
0.174466	-0.231195
-0.107554	-0.220642
0.264293	-0.174528
0.101298	-0.158153
0.174681	-0.152072
-0.124974	-0.147434
0.174415	-0.143187
0.0773878	-0.131884
0.100584	-0.129841
0.172846	-0.0889568
0.115904	-0.0855352
0.0912509	-0.0840527
0.166261	-0.0744426
0.116369	-0.0714427
0.0842872	-0.0694491
0.0888762	-0.0503746
0.0945262	-0.0503159
-0.230676	-0.0338527
-0.238481	-0.0315014
-0.215784	-0.0305893
0.109829	-0.0226749
0.340097	-0.0205692
0.113281	-0.0182559
0.096689	-0.0133556
0.0378578	0.00387633
0.184144	0.0190411
-0.0200564	-0.388713
-0.162445	-0.313515
0.00549442	-0.310693
0.0195602	-0.305657
-0.0670083	-0.282004
-0.0525216	-0.28137
0.024418	-0.255711
0.173874	-0.247699
0.305184	-0.241129
0.263889	-0.234514
0.174129	-0.231041
-0.133863	-0.222394
0.305001	-0.210769
0.293174	-0.20985
-0.145115	-0.207222
0.285175	-0.207079
0.264027	-0.20531
0.304916	-0.195347
-0.134504	-0.195199
0.26487	-0.174706
0.10146	-0.158629
0.174465	-0.152203
-0.12527	-0.147399
0.0695503	-0.138126
0.0623788	-0.137226
0.0866331	-0.134712
0.100956	-0.129709
0.0696037	-0.106737
0.0469272	-0.104536
0.0783755	-0.0952591
0.172403	-0.089523
0.116488	-0.0861446
0.0595015	-0.0827126
0.0909596	-0.0770618
0.11647	-0.07115
0.0851826	-0.0691518
0.0563368	-0.067749
0.0947329	-0.0673051
0.0898246	-0.051101
0.0934471	-0.0511057
0.101565	-0.0386797
-0.230525	-0.0336239
-0.238109	-0.0316522
-0.215333	-0.0308982
0.38812	-0.0265362
0.0954871	-0.0233284
0.113067	-0.0181392
0.0287314	-0.0169256
0.171343	-0.0102604
0.0555098	-0.00200343
0.126092	0.00387067
0.175024	0.0044378
-0.231143	-0.460394
-0.176494	-0.314338
0.0960056	-0.297723
-0.0648063	-0.281882
-0.139664	-0.277855
0.0345511	-0.255738
0.172331	-0.247679
0.265455	-0.233505
0.17213	-0.230392
-0.109701	-0.219318
0.291366	-0.211326
0.265099	-0.20493
-0.12621	-0.147425
0.344922	-0.145557
0.169892	-0.140626
0.101704	-0.128783
0.0709479	-0.0908372
0.118334	-0.0879619
0.089298	-0.0862386
0.104641	-0.0799068
0.151616	-0.0721244
0.1165	-0.0696843
0.0913822	-0.0535281
0.170848	-0.0526845
0.0860322	-0.0436881
0.10243	-0.0373502
0.101787	-0.0187992
0.0842626	-0.0116139
0.12285	-0.0115297
0.218312	0.0280961
-0.166595	-0.313635
-0.237032	-0.301879
0.0302823	-0.25551
0.170471	-0.247688
0.267783	-0.233252
0.169673	-0.229717
-0.129615	-0.220751
-0.111491	-0.217828
0.0329669	-0.216259
0.289347	-0.213181
0.281237	-0.211069
0.32385	-0.1798
0.267792	-0.177739
0.179362	-0.165644
0.102272	-0.161829
0.172449	-0.152849
0.0430072	-0.131089
0.102757	-0.127676
0.0695005	-0.111243
0.168547	-0.093082
0.0863834	-0.0878575
0.0548307	-0.0866352
0.129366	-0.0816925
0.178932	-0.0824965
0.10441	-0.080851
0.167811	-0.0718634
0.160213	-0.0697929
0.115294	-0.0677852
0.0498266	-0.0643008
0.0916921	-0.0569419
0.10552	-0.0553414
0.170638	-0.0516218
0.105985	-0.0397319
-0.248893	-0.0337373
-0.126102	-0.0220358
0.124382	-0.013558
0.146134	-0.000710428
0.0881439	0.00798136
-0.170987	-0.313859
-0.0600352	-0.281588
-0.141643	-0.278926
-0.11506	-0.214963
0.272036	-0.182083
0.181712	-0.167141
0.102352	-0.163669
0.165689	-0.142311
0.0379916	-0.13523
0.101958	-0.12351
0.120017	-0.0952462
0.0555637	-0.090649
0.180114	-0.0825307
0.104313	-0.0815393
0.163857	-0.0668272
0.118908	-0.0639424
0.0472534	-0.0602277
0.106363	-0.047704
0.117698	-0.0300551
0.165376	-0.0187582
-0.11472	-0.199593
-0.185469	-0.290787
-0.145404	-0.280082
0.0410147	-0.213784
-0.120331	-0.207856
0.187373	-0.18047
0.181875	-0.166007
0.16177	-0.140862
0.0399549	-0.134638
0.186886	-0.130469
0.0661064	-0.119499
0.102309	-0.118168
0.161802	-0.102453
0.124548	-0.100559
0.18059	-0.082179
0.105479	-0.0813487
0.160772	-0.0611638
0.123864	-0.0593433
0.0796327	-0.0228985
0.228311	0.0195153
0.153976	-0.13438
0.153331	-0.114829
0.182968	-0.0822899
0.0531536	-0.0388729
